name,alcohol,drugs,weapons,gambling,nudity,sexy,smoking,violence,mask_alcohol,mask_drugs,mask_weapons,mask_gambling,mask_nudity,mask_sexy,mask_smoking,mask_violence
1568.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1569.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1570.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1572.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1574.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1575.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1576.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1577.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1578.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1579.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1580.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1581.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1583.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1584.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1585.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1587.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1588.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1589.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1590.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1591.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1593.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1594.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1596.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1598.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1599.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1601.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1602.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1603.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1604.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1607.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1608.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1609.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1610.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1611.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1612.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1613.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1614.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1617.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1618.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1619.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1621.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1622.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1624.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1625.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1627.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1628.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1629.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1630.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1631.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1633.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1634.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1635.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1637.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1638.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1639.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1641.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1642.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1643.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1644.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1645.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1647.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1648.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1651.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1652.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1653.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1655.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1656.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1657.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1658.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1659.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1660.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1661.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1662.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1665.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1666.jpg,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1667.jpg,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
1668.jpg,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1670.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1671.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1672.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1673.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1675.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1676.jpeg,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1677.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1678.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1679.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1681.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1682.jpg,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
1683.jpeg,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1685.jpeg,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1686.png,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1689.jpg,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1692.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1693.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1694.png,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1696.jpeg,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
1697.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1699.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1700.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1701.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1702.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1703.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1704.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1706.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1707.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1708.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1710.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1711.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1712.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1713.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1714.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1715.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1716.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1718.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1719.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1720.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1721.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1724.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1726.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1727.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1729.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1730.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1731.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1732.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1733.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1735.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1736.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1737.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1738.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1739.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1740.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1742.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1743.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1744.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1745.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1746.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1748.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1749.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1750.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1751.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1752.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1753.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1754.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1756.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1757.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1758.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1759.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1760.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1761.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1764.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1765.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1767.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1768.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1769.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1770.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1771.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1772.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1774.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1775.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1776.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1777.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1778.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1779.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1780.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1781.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1782.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1783.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1784.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1785.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1786.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1787.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1789.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1790.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1791.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1792.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1794.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1795.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1796.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1797.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1798.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1799.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1801.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1804.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1806.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1808.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1809.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1810.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1811.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1813.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1814.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1815.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1816.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1817.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1819.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1820.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1821.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1822.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1823.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1824.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1825.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1826.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1827.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1830.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1831.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1832.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1836.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1837.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1838.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1840.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1842.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1843.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1845.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1846.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1848.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1849.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1850.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1852.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1854.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1855.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1856.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1857.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1860.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1861.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1862.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1863.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1864.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1867.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1868.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1870.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1871.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1872.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1873.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1874.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1875.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1876.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1877.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1878.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1879.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1880.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1881.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1883.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1884.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1886.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1887.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1889.jpg,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1890.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1892.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1893.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1894.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1895.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1897.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1901.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1903.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1904.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1905.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1909.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1910.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1912.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1913.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1915.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1916.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1917.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1918.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1920.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1922.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1923.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1925.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1926.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1927.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1929.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1930.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1934.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1935.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1936.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1938.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1941.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1942.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1943.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1944.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1945.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1946.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1947.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1948.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1950.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1952.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1953.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1954.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1955.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1957.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1958.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1959.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1960.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1961.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1963.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1965.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1967.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
1968.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1972.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1974.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1975.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1976.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1980.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1986.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1990.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1992.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1993.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1994.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1996.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2000.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2002.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2003.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2004.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2005.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2006.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2008.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2009.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2010.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2011.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2012.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2014.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2015.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2016.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2017.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2019.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2021.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2022.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2023.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2025.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2026.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2029.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2030.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2032.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2034.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2035.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2036.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2037.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2038.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2040.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2041.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2042.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2043.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2044.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2045.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2046.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2047.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2048.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2050.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2052.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2053.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2054.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2056.jpg,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
2058.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2063.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2067.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2068.png,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2069.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2070.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
2072.jpg,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1
